GET / 200 [26/Mar/2025:19:03:58 +0000] - 364.677 ms localhost
GET /chunk-O33BKMS4.js 200 [31/Mar/2025:07:02:43 +0000] - 340.621 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/rxjs.js.map 200 [31/Mar/2025:07:02:43 +0000] - 343.860 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_common_http.js.map 200 [31/Mar/2025:07:02:43 +0000] - 329.556 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-KHJLBV7G.js.map 200 [31/Mar/2025:07:02:43 +0000] - 362.158 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-UWVBNKXZ.js.map 200 [31/Mar/2025:07:02:43 +0000] - 113.470 ms localhost
GET /chunk-KSELMSGV.js 200 [31/Mar/2025:07:02:43 +0000] - 3.568 ms localhost
GET /chunk-NEDMBWF5.js 200 [31/Mar/2025:07:02:43 +0000] - 4.354 ms localhost
GET /chunk-J7PPH75M.js 200 [31/Mar/2025:07:02:43 +0000] - 6.737 ms localhost
GET /chunk-KJ77OHGA.js 200 [31/Mar/2025:07:02:43 +0000] - 4.639 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_platform-browser.js.map 200 [31/Mar/2025:07:02:43 +0000] - 7.125 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-TI4NIV3R.js.map 200 [31/Mar/2025:07:02:43 +0000] - 15.799 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_router.js.map 200 [31/Mar/2025:07:02:44 +0000] - 16.162 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/ngx-socket-io.js.map 200 [31/Mar/2025:07:02:44 +0000] - 18.661 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_forms.js.map 200 [31/Mar/2025:07:02:44 +0000] - 19.283 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/emoji-picker-element.js.map 200 [31/Mar/2025:07:02:44 +0000] - 15.297 ms localhost
GET /login.component.css.map 200 [31/Mar/2025:07:02:44 +0000] - 4.127 ms localhost
GET /?token=EPvzwcCAeTqb - [31/Mar/2025:07:06:41 +0000] - - ms localhost
GET /login 200 [31/Mar/2025:07:10:55 +0000] - 49.628 ms localhost
GET /@vite/client 200 [31/Mar/2025:07:10:55 +0000] - 48.601 ms localhost
GET /styles.css 200 [31/Mar/2025:07:10:56 +0000] - 6.874 ms localhost
GET /polyfills.js 200 [31/Mar/2025:07:10:56 +0000] - 8.571 ms localhost
GET /main.js 200 [31/Mar/2025:07:10:56 +0000] - 4.123 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/node_modules/vite/dist/client/env.mjs 200 [31/Mar/2025:07:10:56 +0000] - 6.601 ms localhost
GET /scripts.js 200 [31/Mar/2025:07:10:56 +0000] - 8.020 ms localhost
GET /styles.css.map 200 [31/Mar/2025:07:10:57 +0000] - 9.508 ms localhost
GET /chunk-JK2OZDZD.js 200 [31/Mar/2025:07:10:57 +0000] - 7.906 ms localhost
GET /chunk-HKMYLSTC.js 200 [31/Mar/2025:07:10:57 +0000] - 4.810 ms localhost
GET /chunk-52X7OPG3.js 200 [31/Mar/2025:07:10:57 +0000] - 4.982 ms localhost
GET /chunk-GOMI4DH3.js 200 [31/Mar/2025:07:10:57 +0000] - 5.879 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_platform-browser.js?v=ffa03c27 200 [31/Mar/2025:07:10:57 +0000] - 3.160 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_core.js?v=ffa03c27 200 [31/Mar/2025:07:10:57 +0000] - 7.820 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_router.js?v=ffa03c27 200 [31/Mar/2025:07:10:57 +0000] - 10.422 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_common_http.js?v=ffa03c27 200 [31/Mar/2025:07:10:58 +0000] - 25.776 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/rxjs.js?v=ffa03c27 200 [31/Mar/2025:07:10:58 +0000] - 6.143 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/ngx-socket-io.js?v=ffa03c27 200 [31/Mar/2025:07:10:58 +0000] - 14.342 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_forms.js?v=ffa03c27 200 [31/Mar/2025:07:10:58 +0000] - 10.855 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/emoji-picker-element.js?v=ffa03c27 200 [31/Mar/2025:07:10:59 +0000] - 6.340 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-TI4NIV3R.js?v=ffa03c27 200 [31/Mar/2025:07:10:59 +0000] - 4.596 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-KHJLBV7G.js?v=ffa03c27 200 [31/Mar/2025:07:10:59 +0000] - 5.329 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-UWVBNKXZ.js?v=ffa03c27 200 [31/Mar/2025:07:10:59 +0000] - 6.897 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-KPU55VW5.js?v=ffa03c27 200 [31/Mar/2025:07:10:59 +0000] - 65.561 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-P6U2JBMQ.js?v=ffa03c27 200 [31/Mar/2025:07:11:00 +0000] - 15.317 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-XWLXMCJQ.js?v=ffa03c27 200 [31/Mar/2025:07:11:00 +0000] - 16.164 ms localhost
GET /chunk-2FIIPVDA.js 404 [31/Mar/2025:07:11:00 +0000] - 19.109 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_core.js.map 200 [31/Mar/2025:07:11:00 +0000] - 19.537 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-XWLXMCJQ.js.map 200 [31/Mar/2025:07:11:00 +0000] - 17.416 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-P6U2JBMQ.js.map 200 [31/Mar/2025:07:11:00 +0000] - 29.393 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/rxjs.js.map 200 [31/Mar/2025:07:11:00 +0000] - 30.268 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-KPU55VW5.js.map 200 [31/Mar/2025:07:11:00 +0000] - 104.202 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_common_http.js.map 200 [31/Mar/2025:07:11:00 +0000] - 5.903 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-KHJLBV7G.js.map 200 [31/Mar/2025:07:11:00 +0000] - 10.968 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-UWVBNKXZ.js.map 200 [31/Mar/2025:07:11:00 +0000] - 18.598 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_platform-browser.js.map 200 [31/Mar/2025:07:11:00 +0000] - 18.259 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-TI4NIV3R.js.map 200 [31/Mar/2025:07:11:00 +0000] - 16.925 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_router.js.map 200 [31/Mar/2025:07:11:01 +0000] - 16.852 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/ngx-socket-io.js.map 200 [31/Mar/2025:07:11:01 +0000] - 16.603 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_forms.js.map 200 [31/Mar/2025:07:11:01 +0000] - 26.994 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/emoji-picker-element.js.map 200 [31/Mar/2025:07:11:01 +0000] - 12.306 ms localhost
GET /favicon.ico 200 [31/Mar/2025:07:11:01 +0000] - 25.325 ms localhost
GET /?token=EPvzwcCAeTqb - [31/Mar/2025:07:14:57 +0000] - - ms localhost
GET / 200 [31/Mar/2025:07:28:27 +0000] - 73.925 ms localhost
GET /styles.css 200 [31/Mar/2025:07:28:28 +0000] - 6.597 ms localhost
GET /@vite/client 200 [31/Mar/2025:07:28:28 +0000] - 23.118 ms localhost
GET /polyfills.js 200 [31/Mar/2025:07:28:28 +0000] - 9.842 ms localhost
GET /main.js 200 [31/Mar/2025:07:28:28 +0000] - 4.778 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/node_modules/vite/dist/client/env.mjs 200 [31/Mar/2025:07:28:28 +0000] - 15.036 ms localhost
GET /chunk-JK2OZDZD.js 200 [31/Mar/2025:07:28:29 +0000] - 7.311 ms localhost
GET /chunk-HKMYLSTC.js 200 [31/Mar/2025:07:28:29 +0000] - 5.584 ms localhost
GET /chunk-2P5GE4FG.js 200 [31/Mar/2025:07:28:29 +0000] - 8.369 ms localhost
GET /scripts.js 200 [31/Mar/2025:07:28:29 +0000] - 9.091 ms localhost
GET /chunk-GOMI4DH3.js 200 [31/Mar/2025:07:28:29 +0000] - 3.103 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_platform-browser.js?v=ffa03c27 200 [31/Mar/2025:07:28:29 +0000] - 2.644 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_core.js?v=ffa03c27 200 [31/Mar/2025:07:28:29 +0000] - 5.802 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_router.js?v=ffa03c27 200 [31/Mar/2025:07:28:30 +0000] - 8.539 ms localhost
GET /styles.css.map 200 [31/Mar/2025:07:28:30 +0000] - 12.604 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_common_http.js?v=ffa03c27 200 [31/Mar/2025:07:28:30 +0000] - 3.516 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/rxjs.js?v=ffa03c27 200 [31/Mar/2025:07:28:30 +0000] - 13.730 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/ngx-socket-io.js?v=ffa03c27 200 [31/Mar/2025:07:28:30 +0000] - 11.102 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_forms.js?v=ffa03c27 200 [31/Mar/2025:07:28:30 +0000] - 13.274 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/emoji-picker-element.js?v=ffa03c27 200 [31/Mar/2025:07:28:30 +0000] - 6.949 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-TI4NIV3R.js?v=ffa03c27 200 [31/Mar/2025:07:28:31 +0000] - 5.320 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-KHJLBV7G.js?v=ffa03c27 200 [31/Mar/2025:07:28:31 +0000] - 5.066 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-UWVBNKXZ.js?v=ffa03c27 200 [31/Mar/2025:07:28:31 +0000] - 12.901 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-KPU55VW5.js?v=ffa03c27 200 [31/Mar/2025:07:28:31 +0000] - 23.051 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-P6U2JBMQ.js?v=ffa03c27 200 [31/Mar/2025:07:28:31 +0000] - 11.836 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-XWLXMCJQ.js?v=ffa03c27 200 [31/Mar/2025:07:28:31 +0000] - 2.689 ms localhost
GET /chunk-JR356O7F.js 200 [31/Mar/2025:07:28:32 +0000] - 7.452 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-XWLXMCJQ.js.map 200 [31/Mar/2025:07:28:32 +0000] - 9.413 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_core.js.map 200 [31/Mar/2025:07:28:32 +0000] - 14.914 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-P6U2JBMQ.js.map 200 [31/Mar/2025:07:28:32 +0000] - 19.472 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-KPU55VW5.js.map 200 [31/Mar/2025:07:28:32 +0000] - 90.120 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/rxjs.js.map 200 [31/Mar/2025:07:28:32 +0000] - 97.861 ms localhost
GET /chunk-KSELMSGV.js 200 [31/Mar/2025:07:28:32 +0000] - 3.371 ms localhost
GET /chunk-NEDMBWF5.js 200 [31/Mar/2025:07:28:32 +0000] - 7.849 ms localhost
GET /chunk-J7PPH75M.js 200 [31/Mar/2025:07:28:32 +0000] - 7.155 ms localhost
GET /chunk-KJ77OHGA.js 200 [31/Mar/2025:07:28:32 +0000] - 8.320 ms localhost
GET /favicon.ico 200 [31/Mar/2025:07:28:32 +0000] - 5.711 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_common_http.js.map 200 [31/Mar/2025:07:28:32 +0000] - 6.178 ms localhost
GET /favicon.ico 200 [31/Mar/2025:07:28:32 +0000] - 3.488 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-KHJLBV7G.js.map 200 [31/Mar/2025:07:28:33 +0000] - 16.948 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-UWVBNKXZ.js.map 200 [31/Mar/2025:07:28:33 +0000] - 23.537 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_platform-browser.js.map 200 [31/Mar/2025:07:28:33 +0000] - 24.596 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-TI4NIV3R.js.map 200 [31/Mar/2025:07:28:33 +0000] - 8.721 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_router.js.map 200 [31/Mar/2025:07:28:33 +0000] - 15.269 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/ngx-socket-io.js.map 200 [31/Mar/2025:07:28:33 +0000] - 11.939 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_forms.js.map 200 [31/Mar/2025:07:28:33 +0000] - 13.497 ms localhost
GET /login.component.css.map 200 [31/Mar/2025:07:28:33 +0000] - 6.167 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/emoji-picker-element.js.map 200 [31/Mar/2025:07:28:33 +0000] - 10.491 ms localhost
GET /?token=EPvzwcCAeTqb - [31/Mar/2025:07:32:29 +0000] - - ms localhost
GET /login 200 [31/Mar/2025:07:35:37 +0000] - 29.350 ms localhost
GET /@vite/client 200 [31/Mar/2025:07:35:37 +0000] - 35.384 ms localhost
GET /styles.css 200 [31/Mar/2025:07:35:37 +0000] - 5.812 ms localhost
GET /polyfills.js 200 [31/Mar/2025:07:35:37 +0000] - 6.922 ms localhost
GET /main.js 200 [31/Mar/2025:07:35:37 +0000] - 16.638 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/node_modules/vite/dist/client/env.mjs 200 [31/Mar/2025:07:35:37 +0000] - 16.233 ms localhost
GET /chunk-JK2OZDZD.js 200 [31/Mar/2025:07:35:38 +0000] - 3.298 ms localhost
GET /chunk-HKMYLSTC.js 200 [31/Mar/2025:07:35:38 +0000] - 5.795 ms localhost
GET /chunk-QIXSQD2C.js 200 [31/Mar/2025:07:35:38 +0000] - 21.055 ms localhost
GET /chunk-GOMI4DH3.js 200 [31/Mar/2025:07:35:38 +0000] - 5.994 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_platform-browser.js?v=ffa03c27 200 [31/Mar/2025:07:35:38 +0000] - 23.114 ms localhost
GET /scripts.js 200 [31/Mar/2025:07:35:38 +0000] - 24.623 ms localhost
GET /styles.css.map 200 [31/Mar/2025:07:35:38 +0000] - 26.903 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_core.js?v=ffa03c27 200 [31/Mar/2025:07:35:39 +0000] - 3.614 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_router.js?v=ffa03c27 200 [31/Mar/2025:07:35:39 +0000] - 7.754 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_common_http.js?v=ffa03c27 200 [31/Mar/2025:07:35:39 +0000] - 13.852 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/rxjs.js?v=ffa03c27 200 [31/Mar/2025:07:35:39 +0000] - 9.474 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/ngx-socket-io.js?v=ffa03c27 200 [31/Mar/2025:07:35:39 +0000] - 4.091 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_forms.js?v=ffa03c27 200 [31/Mar/2025:07:35:39 +0000] - 9.536 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/emoji-picker-element.js?v=ffa03c27 200 [31/Mar/2025:07:35:39 +0000] - 10.649 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-TI4NIV3R.js?v=ffa03c27 200 [31/Mar/2025:07:35:39 +0000] - 11.798 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-KHJLBV7G.js?v=ffa03c27 200 [31/Mar/2025:07:35:39 +0000] - 5.306 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-UWVBNKXZ.js?v=ffa03c27 200 [31/Mar/2025:07:35:40 +0000] - 10.120 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-KPU55VW5.js?v=ffa03c27 200 [31/Mar/2025:07:35:40 +0000] - 21.478 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-P6U2JBMQ.js?v=ffa03c27 200 [31/Mar/2025:07:35:40 +0000] - 22.885 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-XWLXMCJQ.js?v=ffa03c27 200 [31/Mar/2025:07:35:40 +0000] - 2.625 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_core.js.map 200 [31/Mar/2025:07:35:40 +0000] - 4.312 ms localhost
GET /chunk-IHDVH4DA.js 200 [31/Mar/2025:07:35:40 +0000] - 14.346 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-XWLXMCJQ.js.map 200 [31/Mar/2025:07:35:40 +0000] - 13.878 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/rxjs.js.map 200 [31/Mar/2025:07:35:40 +0000] - 14.297 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-P6U2JBMQ.js.map 200 [31/Mar/2025:07:35:40 +0000] - 32.589 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-KPU55VW5.js.map 200 [31/Mar/2025:07:35:40 +0000] - 133.521 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_common_http.js.map 200 [31/Mar/2025:07:35:40 +0000] - 107.640 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-KHJLBV7G.js.map 200 [31/Mar/2025:07:35:41 +0000] - 13.009 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-UWVBNKXZ.js.map 200 [31/Mar/2025:07:35:41 +0000] - 20.616 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_platform-browser.js.map 200 [31/Mar/2025:07:35:41 +0000] - 8.382 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-TI4NIV3R.js.map 200 [31/Mar/2025:07:35:41 +0000] - 11.522 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_router.js.map 200 [31/Mar/2025:07:35:41 +0000] - 15.444 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/ngx-socket-io.js.map 200 [31/Mar/2025:07:35:41 +0000] - 14.314 ms localhost
GET /chunk-KSELMSGV.js 200 [31/Mar/2025:07:35:41 +0000] - 4.785 ms localhost
GET /chunk-NEDMBWF5.js 200 [31/Mar/2025:07:35:41 +0000] - 3.094 ms localhost
GET /chunk-J7PPH75M.js 200 [31/Mar/2025:07:35:41 +0000] - 18.616 ms localhost
GET /chunk-KJ77OHGA.js 200 [31/Mar/2025:07:35:41 +0000] - 19.595 ms localhost
GET /favicon.ico 200 [31/Mar/2025:07:35:41 +0000] - 19.140 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_forms.js.map 200 [31/Mar/2025:07:35:41 +0000] - 21.498 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/emoji-picker-element.js.map 200 [31/Mar/2025:07:35:41 +0000] - 8.044 ms localhost
GET /login.component.css.map 200 [31/Mar/2025:07:35:42 +0000] - 3.214 ms localhost
GET /?token=EPvzwcCAeTqb - [31/Mar/2025:07:39:37 +0000] - - ms localhost
GET /login 200 [31/Mar/2025:07:47:52 +0000] - 58.703 ms localhost
GET /@vite/client 200 [31/Mar/2025:07:47:53 +0000] - 35.674 ms localhost
GET /styles.css 200 [31/Mar/2025:07:47:56 +0000] - 73.303 ms localhost
GET /polyfills.js 200 [31/Mar/2025:07:47:57 +0000] - 20.585 ms localhost
GET /main.js 200 [31/Mar/2025:07:47:57 +0000] - 49.913 ms localhost
